"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)",omegaa
1.321713452E1,2.899230957E0,-8.472595215E-1,1.401367188E-1,3.023743894E0
1.321951489E1,2.841812134E0,-7.996215820E-1,2.433624268E-1,2.962180978E0
1.322189526E1,2.774002075E0,-7.483062744E-1,3.942565918E-1,2.900084146E0
1.322430615E1,2.708023071E0,-6.976013184E-1,5.561370850E-1,2.851197119E0
1.322668652E1,2.647552490E0,-6.438446045E-1,6.886901855E-1,2.810402860E0
1.322906689E1,2.595016479E0,-5.937500000E-1,7.852172852E-1,2.775466767E0
1.323144726E1,2.548599243E0,-5.509948730E-1,8.499603271E-1,2.742514541E0
1.323385815E1,2.508270264E0,-5.143432617E-1,8.896636963E-1,2.710621737E0
1.323623852E1,2.469177246E0,-4.819641113E-1,9.153289795E-1,2.677116512E0
1.323861890E1,2.436813354E0,-4.477539062E-1,9.281463623E-1,2.645751038E0
1.324102978E1,2.412979126E0,-4.074401855E-1,9.293670654E-1,2.617670512E0
1.324341016E1,2.394653320E0,-3.573455811E-1,9.134826660E-1,2.587761768E0
1.324579053E1,2.381820679E0,-3.084716797E-1,8.750152588E-1,2.556144798E0
1.324820142E1,2.375106812E0,-2.602233887E-1,8.090362549E-1,2.522575715E0
1.325058179E1,2.370834351E0,-2.192840576E-1,7.210693359E-1,2.487746370E0
1.325296216E1,2.366546631E0,-1.899719238E-1,6.123352051E-1,2.451853726E0
1.325537304E1,2.362884521E0,-1.740875244E-1,4.858856201E-1,2.418597644E0
1.325775342E1,2.357391357E0,-1.759185791E-1,3.576049805E-1,2.390841417E0
1.326013379E1,2.343948364E0,-1.991271973E-1,2.390899658E-1,2.364510433E0
1.326254468E1,2.317687988E0,-2.382354736E-1,1.456298828E-1,2.334446790E0
1.326492505E1,2.286529541E0,-2.864837646E-1,9.370422363E-2,2.306311074E0
1.326730542E1,2.236434937E0,-3.610076904E-1,8.209228516E-2,2.266871615E0
1.326971631E1,2.171691895E0,-4.563140869E-1,1.089630127E-1,2.221787832E0
1.327209668E1,2.092880249E0,-5.705413818E-1,1.615142822E-1,2.175259081E0
1.327447705E1,2.006134033E0,-7.018737793E-1,2.201538086E-1,2.136742441E0
1.327688794E1,1.918777466E0,-8.350524902E-1,2.708587646E-1,2.110067320E0
1.327926831E1,1.836318970E0,-9.541625977E-1,3.056793213E-1,2.091873196E0
1.328164868E1,1.762405396E0,-1.048858643E0,3.246154785E-1,2.076427807E0
1.328405957E1,1.699478149E0,-1.119720459E0,3.337707520E-1,2.062377948E0
1.328643994E1,1.643280029E0,-1.163085938E0,3.429412842E-1,2.042240651E0
1.328882031E1,1.589523315E0,-1.180801392E0,3.606567383E-1,2.012697091E0
1.329123120E1,1.539428711E0,-1.186294556E0,3.838653564E-1,1.981032090E0
1.329361157E1,1.491180420E0,-1.173461914E0,4.089202881E-1,1.941094462E0
1.329599194E1,1.441085815E0,-1.148422241E0,4.290618896E-1,1.892008477E0
1.329840283E1,1.395263672E0,-1.112380981E0,4.382324219E-1,1.837443827E0
1.330078320E1,1.354339600E0,-1.064743042E0,4.357910156E-1,1.777027660E0
1.330316357E1,1.314010620E0,-1.010360718E0,4.192962646E-1,1.709754967E0
1.330557446E1,1.274932861E0,-9.535522461E-1,3.924102783E-1,1.639726048E0
1.330798535E1,1.236434937E0,-8.955230713E-1,3.612670898E-1,1.568836140E0
1.331036572E1,1.196731567E0,-8.374938965E-1,3.319396973E-1,1.497914027E0
1.331274609E1,1.160690308E0,-7.788543701E-1,3.032379150E-1,1.430303937E0
1.331515698E1,1.123428345E0,-7.220306396E-1,2.751312256E-1,1.363494291E0
1.331753735E1,1.086166382E0,-6.682739258E-1,2.494812012E-1,1.299456932E0
1.331991772E1,1.048904419E0,-6.181945801E-1,2.219848633E-1,1.237595369E0
1.332232861E1,1.010421753E0,-5.754241943E-1,1.975555420E-1,1.179446190E0
1.332470898E1,9.682617188E-1,-5.406036377E-1,1.798400879E-1,1.123443593E0
1.332708935E1,9.163360596E-1,-5.167846680E-1,1.767883301E-1,1.066767210E0
1.332950024E1,8.632049561E-1,-4.935760498E-1,1.859436035E-1,1.011590400E0
1.333188061E1,8.027191162E-1,-4.801330566E-1,2.079315186E-1,9.581864370E-1
1.333426098E1,7.336883545E-1,-4.813537598E-1,2.397003174E-1,9.096462421E-1
1.333667187E1,6.603851318E-1,-4.960174561E-1,2.659606934E-1,8.676848100E-1
1.333905225E1,5.852508545E-1,-5.210571289E-1,2.775726318E-1,8.313035909E-1
1.334143262E1,5.107269287E-1,-5.528259277E-1,2.641448975E-1,7.976409148E-1
1.334384350E1,4.368133545E-1,-5.900878906E-1,2.329864502E-1,7.702547055E-1
1.334622388E1,3.665618896E-1,-6.224670410E-1,1.938934326E-1,7.479488614E-1
1.334860425E1,3.030242920E-1,-6.475067139E-1,1.517333984E-1,7.308294536E-1
1.335101514E1,2.449951172E-1,-6.572875977E-1,1.132507324E-1,7.105457915E-1
1.335339551E1,1.949005127E-1,-6.517791748E-1,7.293701172E-2,6.841944974E-1
1.335577588E1,1.478729248E-1,-6.377410889E-1,3.384399414E-2,6.555345256E-1
1.335818677E1,1.081542969E-1,-6.084136963E-1,-6.484985352E-3,6.179859487E-1
1.336056714E1,7.150268555E-2,-5.693206787E-1,-4.434204102E-2,5.755040277E-1
1.336294751E1,3.791809082E-2,-5.192260742E-1,-8.038330078E-2,5.267779160E-1
1.336535840E1,4.928588867E-3,-4.618072510E-1,-1.072540283E-1,4.741240920E-1
1.336773877E1,-3.111267090E-2,-3.970489502E-1,-1.201019287E-1,4.159811780E-1
1.337011914E1,-6.898498535E-2,-3.286437988E-1,-1.170349121E-1,3.556161489E-1
1.337249951E1,-1.086883545E-1,-2.565612793E-1,-1.005401611E-1,2.962181163E-1
1.337491040E1,-1.544952393E-1,-1.801910400E-1,-6.877136230E-2,2.471175634E-1
1.337729077E1,-2.021484375E-1,-1.032257080E-1,-2.967834473E-2,2.289112093E-1
1.337970166E1,-2.565155029E-1,-2.320861816E-2,1.062011719E-2,2.577821369E-1
1.338208203E1,-3.133392334E-1,5.558776855E-2,4.971313477E-2,3.220914016E-1
1.338446240E1,-3.738098145E-1,1.343841553E-1,7.843017578E-2,4.049001989E-1
1.338687329E1,-4.379425049E-1,2.150268555E-1,9.187316895E-2,4.964583218E-1
1.338925366E1,-4.941406250E-1,3.005523682E-1,8.819580078E-2,5.850514358E-1
1.339163403E1,-5.552368164E-1,3.836212158E-1,7.781982422E-2,6.793445993E-1
1.339404492E1,-6.157073975E-1,4.612121582E-1,6.864929199E-2,7.723502958E-1
1.339642529E1,-6.755676270E-1,5.357360840E-1,7.110595703E-2,8.651363057E-1
1.339880566E1,-7.378845215E-1,6.035461426E-1,8.638000488E-2,9.571849448E-1
1.340118603E1,-8.014221191E-1,6.615753174E-1,1.187438965E-1,1.045972957E0
1.340359692E1,-8.716583252E-1,7.049407959E-1,1.792297363E-1,1.135276645E0
1.340597729E1,-9.571838379E-1,7.293701172E-1,2.751312256E-1,1.234454883E0
1.340835766E1,-1.059204102E0,7.220458984E-1,4.205169678E-1,1.349110125E0
1.341076855E1,-1.184432983E0,6.713562012E-1,6.068267822E-1,1.490583572E0
1.341314892E1,-1.324920654E0,5.913238525E-1,8.053741455E-1,1.659429466E0
1.341552930E1,-1.469100952E0,4.899139404E-1,9.990081787E-1,1.842902769E0
1.341794018E1,-1.604095459E0,3.934020996E-1,1.161499023E0,2.019150176E0
1.342032056E1,-1.706726074E0,3.384246826E-1,1.252532959E0,2.143894580E0
1.342270093E1,-1.775756836E0,3.182678223E-1,1.261688232E0,2.201468588E0
1.342511182E1,-1.822174072E0,3.139953613E-1,1.193267822E0,2.200636165E0
1.342749219E1,-1.853942871E0,3.219299316E-1,1.073547363E0,2.166390314E0
1.342987256E1,-1.871047974E0,3.353729248E-1,9.196014404E-1,2.111625518E0
1.343228345E1,-1.882049561E0,3.598022461E-1,7.503814697E-1,2.057824228E0
1.343466382E1,-1.888153076E0,3.891296387E-1,5.811767578E-1,2.013531807E0
1.343704419E1,-1.886322021E0,4.276123047E-1,4.138031006E-1,1.977952491E0
1.343945508E1,-1.882659912E0,4.703674316E-1,2.476348877E-1,1.956266061E0
1.344183545E1,-1.871658325E0,5.186309814E-1,7.965087891E-2,1.943817698E0
1.344421582E1,-1.857604980E0,5.717773438E-1,-9.565734863E-2,1.945964009E0
1.344662671E1,-1.841735840E0,6.218719482E-1,-2.764739990E-1,1.963454480E0
1.344900708E1,-1.824005127E0,6.701202393E-1,-4.548492432E-1,1.995731363E0
1.345138745E1,-1.809341431E0,7.128906250E-1,-6.246643066E-1,2.042580464E0
1.345379834E1,-1.797134399E0,7.507629395E-1,-7.816619873E-1,2.098650162E0
1.345617871E1,-1.787353516E0,7.807006836E-1,-9.227752686E-1,2.157693292E0
1.345855908E1,-1.784301758E0,8.069610596E-1,-1.055953979E0,2.224850045E0
1.346096997E1,-1.781250000E0,8.265075684E-1,-1.184844971E0,2.293430602E0
1.346335034E1,-1.782470703E0,8.405609131E-1,-1.312515259E0,2.367792381E0
1.346573071E1,-1.787353516E0,8.521575928E-1,-1.440795898E0,2.448815627E0
1.346814160E1,-1.793457031E0,8.607177734E-1,-1.569686890E0,2.534016602E0
1.347052197E1,-1.806900024E0,8.692626953E-1,-1.697967529E0,2.627470088E0
1.347290234E1,-1.823410034E0,8.772125244E-1,-1.818923950E0,2.720810597E0
1.347531323E1,-1.856994629E0,8.796539307E-1,-1.912994385E0,2.807448594E0
1.347769360E1,-1.904037476E0,8.741607666E-1,-1.967971802E0,2.874444080E0
1.348007397E1,-1.976730347E0,8.509368896E-1,-1.953308105E0,2.906366978E0
1.348245434E1,-2.086685181E0,7.947540283E-1,-1.825027466E0,2.883854064E0
1.348486523E1,-2.254058838E0,7.067871094E-1,-1.502487183E0,2.799606579E0
1.348724560E1,-2.492294312E0,5.937652588E-1,-8.928527832E-1,2.713166823E0
1.348962598E1,-2.782470703E0,5.143585205E-1,7.568359375E-3,2.829622798E0
1.349203686E1,-3.013977051E0,5.278015137E-1,8.609466553E-1,3.178657145E0
1.349441724E1,-3.120269775E0,5.882720947E-1,1.213439941E0,3.399203439E0
1.349679761E1,-3.142883301E0,6.340942383E-1,1.132797241E0,3.400444167E0
1.349920850E1,-3.134323120E0,6.737976074E-1,8.927154541E-1,3.327901068E0
1.350158887E1,-3.121505737E0,7.165527344E-1,6.563110352E-1,3.269249159E0
1.350396924E1,-3.111114502E0,7.586975098E-1,4.681701660E-1,3.236331049E0
1.350638013E1,-3.105010986E0,8.032989502E-1,3.307189941E-1,3.224245258E0
1.350876050E1,-3.101943970E0,8.448333740E-1,2.311553955E-1,3.223233258E0
1.351114087E1,-3.098892212E0,8.808746338E-1,1.486816406E-1,3.225085936E0
1.351355176E1,-3.092178345E0,9.187622070E-1,6.805419922E-2,3.226503104E0
1.351593213E1,-3.078735352E0,9.535675049E-1,-2.540588379E-2,3.223127024E0
1.351831250E1,-3.059188843E0,9.938964844E-1,-1.426849365E-1,3.219755517E0
1.352072339E1,-3.031082153E0,1.033584595E0,-2.874603271E-1,3.215336619E0
1.352310376E1,-2.998107910E0,1.069641113E0,-4.548492432E-1,3.215535879E0
1.352548413E1,-2.962066650E0,1.101409912E0,-6.252899170E-1,3.221479492E0
1.352789502E1,-2.928466797E0,1.128890991E0,-7.810516357E-1,3.234247101E0
1.353027539E1,-2.902816772E0,1.154556274E0,-9.129943848E-1,3.254674201E0
1.353265576E1,-2.884490967E0,1.172882080E0,-1.028457642E0,3.279278218E0
1.353506665E1,-2.869827271E0,1.186920166E0,-1.128021240E0,3.304106530E0
1.353744702E1,-2.858215332E0,1.194244385E0,-1.219650269E0,3.329138224E0
1.353982739E1,-2.856384277E0,1.194244385E0,-1.294799805E0,3.355839288E0
1.354223828E1,-2.868606567E0,1.184478760E0,-1.346099854E0,3.382880191E0
1.354461865E1,-2.892425537E0,1.172256470E0,-1.358947754E0,3.403975575E0
1.354699902E1,-2.946792603E0,1.145996094E0,-1.299682617E0,3.418489227E0
1.354940991E1,-3.036590576E0,1.096511841E0,-1.144515991E0,3.425366754E0
1.355179028E1,-3.140441895E0,1.040924072E0,-9.502716064E-1,3.442225202E0
1.355417065E1,-3.214965820E0,1.002441406E0,-8.421325684E-1,3.471322696E0
1.355658154E1,-3.257110596E0,9.835052490E-1,-8.348083496E-1,3.503278035E0
1.355896191E1,-3.278488159E0,9.847259521E-1,-8.537445068E-1,3.528037626E0
1.356134228E1,-3.295593262E0,1.013442993E0,-8.250427246E-1,3.545235838E0
1.356372266E1,-3.316375732E0,1.067199707E0,-6.930847168E-1,3.552130296E0
1.356613354E1,-3.356063843E0,1.141113281E0,-4.139099121E-1,3.568840912E0
1.356851392E1,-3.409225464E0,1.205245972E0,-3.152465820E-2,3.616134666E0
1.357089429E1,-3.461746216E0,1.233963013E0,2.934570312E-1,3.686796524E0
1.357330517E1,-3.494140625E0,1.231521606E0,4.614562988E-1,3.733444266E0
1.357568554E1,-3.503295898E0,1.221755981E0,5.017700195E-1,3.744000933E0
1.357806592E1,-3.499618530E0,1.221755981E0,4.687805176E-1,3.736277922E0
1.358047680E1,-3.484359741E0,1.230300903E0,3.899688721E-1,3.715707044E0
1.358285718E1,-3.459304810E0,1.247406006E0,2.751312256E-1,3.687615585E0
1.358523755E1,-3.425704956E0,1.268783569E0,1.285247803E-1,3.655377520E0
1.358764844E1,-3.387237549E0,1.292602539E0,-4.678344727E-2,3.625794841E0
1.359005932E1,-3.343856812E0,1.315216064E0,-2.477722168E-1,3.601744403E0
1.359243970E1,-3.296203613E0,1.334762573E0,-4.572906494E-1,3.585479623E0
1.359485058E1,-3.249786377E0,1.353683472E0,-6.588745117E-1,3.581575918E0
1.359723096E1,-3.211914062E0,1.368972778E0,-8.409118652E-1,3.591324432E0
1.359961133E1,-3.178924561E0,1.378128052E0,-9.905853271E-1,3.603617291E0
1.360202222E1,-3.152648926E0,1.379348755E0,-1.104202271E0,3.614008978E0
1.360440259E1,-3.134323120E0,1.370788574E0,-1.170791626E0,3.615770425E0
1.360678296E1,-3.132492065E0,1.345748901E0,-1.170791626E0,3.604760696E0
1.360919385E1,-3.143493652E0,1.312149048E0,-1.082214355E0,3.574139809E0
1.361157422E1,-3.181365967E0,1.260833740E0,-9.258270264E-1,3.545130014E0
1.361395459E1,-3.216796875E0,1.204025269E0,-7.572326660E-1,3.517223378E0
1.361636548E1,-3.235122681E0,1.161270142E0,-6.289520264E-1,3.494302184E0
1.361874585E1,-3.235733032E0,1.137451172E0,-5.483093262E-1,3.473385458E0
1.362112622E1,-3.222900391E0,1.131942749E0,-5.055541992E-1,3.453109666E0
1.362353711E1,-3.205184937E0,1.143554688E0,-4.945526123E-1,3.438823940E0
1.362591748E1,-3.177703857E0,1.164932251E0,-5.104370117E-1,3.422778827E0
1.362829785E1,-3.150207520E0,1.189987183E0,-5.458679199E-1,3.411429128E0
1.363070874E1,-3.120895386E0,1.219299316E0,-5.806884766E-1,3.400570237E0
1.363308911E1,-3.098281860E0,1.251678467E0,-5.910797119E-1,3.393438477E0
1.363546948E1,-3.081176758E0,1.284057617E0,-5.409851074E-1,3.381585289E0
1.363788037E1,-3.079345703E0,1.324371338E0,-3.931427002E-1,3.375039345E0
1.364026074E1,-3.086685181E0,1.363464355E0,-1.707916260E-1,3.378732045E0
1.364264111E1,-3.080566406E0,1.391571045E0,-4.638671875E-3,3.380293016E0
1.364505200E1,-3.053085327E0,1.390960693E0,3.138732910E-2,3.355158242E0
1.364743237E1,-3.004821777E0,1.378128052E0,-3.152465820E-2,3.305931736E0
1.364981274E1,-2.954116821E0,1.361022949E0,-1.304779053E-1,3.255182659E0
1.365222363E1,-2.902816772E0,1.351867676E0,-2.251586914E-1,3.210075990E0
1.365460400E1,-2.855163574E0,1.349426270E0,-3.070220947E-1,3.172880845E0
1.365698437E1,-2.813003540E0,1.352462769E0,-3.705444336E-1,3.143158862E0
1.365936475E1,-2.777587891E0,1.357971191E0,-4.243011475E-1,3.120754990E0
1.366177563E1,-2.742156982E0,1.357971191E0,-4.713439941E-1,3.096074262E0
1.366415600E1,-2.714050293E0,1.348800659E0,-5.110473633E-1,3.073516165E0
1.366653638E1,-2.690216064E0,1.328643799E0,-5.379333496E-1,3.048266574E0
1.366894726E1,-2.670669556E0,1.298110962E0,-5.354766846E-1,3.017333794E0
1.367132764E1,-2.660903931E0,1.254119873E0,-4.725646973E-1,2.979352913E0
1.367370801E1,-2.666397095E0,1.200363159E0,-3.228912354E-1,2.941904813E0
1.367611890E1,-2.682281494E0,1.134384155E0,-1.347503662E-1,2.915410621E0
1.367849927E1,-2.674346924E0,1.065979004E0,-2.906799316E-2,2.879112303E0
1.368087964E1,-2.636474609E0,1.015258789E0,-3.396606445E-2,2.825403063E0
1.368329053E1,-2.579650879E0,9.914398193E-1,-1.005401611E-1,2.765440272E0
1.368567090E1,-2.514297485E0,9.938964844E-1,-1.885070801E-1,2.710176560E0
1.368805127E1,-2.446487427E0,1.014663696E0,-2.728118896E-1,2.662568210E0
1.369046216E1,-2.384780884E0,1.044586182E0,-3.497772217E-1,2.626915351E0
1.369284253E1,-2.323089600E0,1.073303223E0,-4.200286865E-1,2.593289261E0
1.369522290E1,-2.263839722E0,1.097122192E0,-4.847869873E-1,2.561965225E0
1.369763379E1,-2.212524414E0,1.109954834E0,-5.397644043E-1,2.533497509E0
1.370001416E1,-2.164260864E0,1.108123779E0,-5.855712891E-1,2.500971238E0
1.370239453E1,-2.120895386E0,1.090408325E0,-6.161193848E-1,2.463085595E0
1.370480542E1,-2.083633423E0,1.056198120E0,-6.191711426E-1,2.416703460E0
1.370718579E1,-2.053085327E0,1.011596680E0,-5.654144287E-1,2.357579411E0
1.370956616E1,-2.026214600E0,9.725036621E-1,-4.389648438E-1,2.289977972E0
1.371197705E1,-1.995056152E0,9.492950439E-1,-2.832031250E-1,2.227468101E0
1.371435742E1,-1.956558228E0,9.364624023E-1,-1.610107422E-1,2.175087674E0
1.371673779E1,-1.911972046E0,9.303588867E-1,-8.282470703E-2,2.127924974E0
1.371914868E1,-1.865554810E0,9.309692383E-1,-3.762817383E-2,2.085285196E0
1.372152905E1,-1.817291260E0,9.413452148E-1,-1.319885254E-2,2.046668646E0
1.372390942E1,-1.763534546E0,9.553985596E-1,-1.075744629E-2,2.005730846E0
1.372632031E1,-1.706115723E0,9.700622559E-1,-2.479553223E-2,1.962770098E0
1.372870068E1,-1.646865845E0,9.755554199E-1,-5.412292480E-2,1.914890279E0
1.373108105E1,-1.590042114E0,9.688415527E-1,-8.343505859E-2,1.863826518E0
1.373346142E1,-1.544235229E0,9.480743408E-1,-9.565734863E-2,1.814568193E0
1.373587231E1,-1.503906250E0,9.089813232E-1,-6.816101074E-2,1.758586642E0
1.373825268E1,-1.477645874E0,8.558349609E-1,1.306152344E-2,1.707647918E0
1.374063306E1,-1.461761475E0,7.813110352E-1,1.309661865E-1,1.662632155E0
1.374304394E1,-1.440383911E0,6.878356934E-1,2.207641602E-1,1.611384674E0
1.374542432E1,-1.403732300E0,5.968170166E-1,2.366485596E-1,1.543585910E0
1.374780469E1,-1.350585938E0,5.259552002E-1,1.963348389E-1,1.462620462E0
1.375021558E1,-1.288894653E0,4.838104248E-1,1.352539062E-1,1.383334946E0
1.375259595E1,-1.225357056E0,4.703674316E-1,7.537841797E-2,1.314696672E0
1.375497632E1,-1.160598755E0,4.777069092E-1,2.528381348E-2,1.255321725E0
1.375738721E1,-1.096466064E0,5.003051758E-1,-1.013183594E-2,1.205257547E0
1.375976758E1,-1.032318115E0,5.332946777E-1,-2.967834473E-2,1.162310074E0
1.376214795E1,-9.706268311E-1,5.742187500E-1,-2.296447754E-2,1.127994231E0
1.376455884E1,-9.125823975E-1,6.127014160E-1,1.673889160E-2,1.099313353E0
1.376693921E1,-8.576049805E-1,6.481323242E-1,1.071472168E-1,1.080297338E0
1.376931958E1,-8.203430176E-1,6.597442627E-1,2.965087891E-1,1.093683053E0
1.377173047E1,-8.111877441E-1,6.646270752E-1,6.373748779E-1,1.227192503E0
1.377411084E1,-8.130187988E-1,6.664581299E-1,1.077209473E0,1.505173164E0
1.377649121E1,-7.775878906E-1,6.615753174E-1,1.373474121E0,1.711360859E0
1.377890210E1,-6.926727295E-1,6.334686279E-1,1.394866943E0,1.681288733E0
1.378128247E1,-5.906677246E-1,5.791168213E-1,1.255584717E0,1.503581602E0
1.378366284E1,-4.855957031E-1,5.412292480E-1,1.066818237E0,1.291059037E0
1.378607373E1,-3.823547363E-1,5.332946777E-1,8.798980713E-1,1.097642462E0
1.378845410E1,-2.876739502E-1,5.601654053E-1,7.204589844E-1,9.568713242E-1
1.379083447E1,-2.033691406E-1,6.035461426E-1,5.995025635E-1,8.746600924E-1
1.379324536E1,-1.312866211E-1,6.469116211E-1,5.151977539E-1,8.373527023E-1
1.379562573E1,-6.837463379E-2,6.786804199E-1,4.504547119E-1,8.174299055E-1
1.379800610E1,-1.156616211E-2,6.939544678E-1,3.954772949E-1,7.988171695E-1
1.380041699E1,4.341125488E-2,6.860046387E-1,3.386688232E-1,7.662789787E-1
1.380279736E1,9.777832031E-2,6.475219727E-1,2.714691162E-1,7.089011116E-1
1.380517773E1,1.545867920E-1,5.717773438E-1,1.871643066E-1,6.211737959E-1
1.380758862E1,2.107849121E-1,4.660949707E-1,8.209228516E-2,5.180868114E-1
1.380996899E1,2.651519775E-1,3.463592529E-1,-3.518676758E-2,4.376167409E-1
1.381234936E1,3.164672852E-1,2.357940674E-1,-1.530761719E-1,4.232997746E-1
1.381476025E1,3.641204834E-1,1.435546875E-1,-2.691345215E-1,4.750000688E-1
1.381714062E1,4.135894775E-1,7.637023926E-2,-3.778839111E-1,5.654068621E-1
1.381952100E1,4.655303955E-1,2.503967285E-2,-4.866180420E-1,6.739010707E-1
1.382190137E1,5.204925537E-1,-1.281738281E-2,-5.947418213E-1,7.904395092E-1
1.382431225E1,5.821990967E-1,-4.031372070E-2,-7.028656006E-1,9.135650151E-1
1.382669263E1,6.500091553E-1,-6.108093262E-2,-8.152618408E-1,1.044459023E0
1.382907300E1,7.269744873E-1,-7.940673828E-2,-9.374389648E-1,1.188944552E0
1.383148388E1,8.131103516E-1,-9.771728516E-2,-1.076721191E0,1.352784401E0
1.383386426E1,9.041290283E-1,-1.270446777E-1,-1.231872559E0,1.533329596E0
1.383624463E1,9.957580566E-1,-1.679840088E-1,-1.393142700E0,1.720639218E0
1.383865552E1,1.082504272E0,-2.119598389E-1,-1.509201050E0,1.869339531E0
1.384103589E1,1.149093628E0,-2.473907471E-1,-1.480499268E0,1.890369390E0
1.384341626E1,1.146636963E0,-2.553405762E-1,-1.054107666E0,1.578327630E0
1.384582715E1,1.022644043E0,-2.186737061E-1,7.537841797E-2,1.048475529E0
1.384820752E1,9.224548340E-1,-1.203308105E-1,1.297729492E0,1.596716712E0
1.385058789E1,9.438323975E-1,-1.203308105E-1,1.772369385E0,2.011614360E0
1.385299878E1,1.039123535E0,-2.315063477E-1,1.714340210E0,2.018002791E0
1.385537915E1,1.150314331E0,-3.481903076E-1,1.491989136E0,1.915852586E0
1.385775952E1,1.251098633E0,-4.257659912E-1,1.264739990E0,1.829232547E0
1.386017041E1,1.333557129E0,-4.630279541E-1,1.089431763E0,1.783152004E0
1.386255078E1,1.397720337E0,-4.721984863E-1,9.733581543E-1,1.767489646E0
1.386493115E1,1.445968628E0,-4.746398926E-1,9.067840576E-1,1.771543290E0
1.386734204E1,1.483230591E0,-4.715728760E-1,8.792724609E-1,1.787588885E0
1.386972241E1,1.519271851E0,-4.697570801E-1,8.664550781E-1,1.810967441E0
1.387210278E1,1.558975220E0,-4.715728760E-1,8.444671631E-1,1.834641519E0
1.387451367E1,1.603576660E0,-4.850158691E-1,7.943725586E-1,1.854110639E0
1.387692456E1,1.654876709E0,-5.228881836E-1,7.131347656E-1,1.876323578E0
1.387930493E1,1.704971313E0,-5.876464844E-1,6.080474854E-1,1.903149315E0
1.388171582E1,1.752624512E0,-6.768341064E-1,4.919891357E-1,1.942125227E0
1.388409619E1,1.794174194E0,-7.696838379E-1,3.783721924E-1,1.988627609E0
1.388647656E1,1.835098267E0,-8.545989990E-1,2.708587646E-1,2.042373513E0
1.388888745E1,1.877243042E0,-9.236297607E-1,1.694488525E-1,2.099010788E0
1.389126782E1,1.924285889E0,-9.682159424E-1,8.087158203E-2,2.155657326E0
1.389364819E1,1.974975586E0,-9.883728027E-1,5.737304688E-3,2.208493215E0
1.389605908E1,2.030578613E0,-9.822692871E-1,-6.449890137E-2,2.256604211E0
1.389843945E1,2.094711304E0,-9.621124268E-1,-1.433105469E-1,2.309548372E0
1.390081982E1,2.164352417E0,-9.388885498E-1,-2.483673096E-1,2.372260402E0
1.390323071E1,2.239486694E0,-9.175262451E-1,-3.815460205E-1,2.450047434E0
1.390561108E1,2.315246582E0,-8.930816650E-1,-5.244903564E-1,2.536346138E0
1.390799145E1,2.386093140E0,-8.643646240E-1,-6.472778320E-1,2.619071451E0
1.391037182E1,2.451461792E0,-8.381042480E-1,-7.315673828E-1,2.692076240E0
1.391278271E1,2.509490967E0,-8.069458008E-1,-7.431793213E-1,2.738799361E0
