"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)",omegaa
2.308961558E1,-7.677764893E-1,8.346557617E-3,-4.916381836E-2,7.693942315E-1
2.309199595E1,-7.824249268E-1,8.972167969E-3,-5.038452148E-2,7.840968472E-1
2.309440684E1,-7.958679199E-1,8.346557617E-3,-5.038452148E-2,7.975048658E-1
2.309678721E1,-8.087005615E-1,8.346557617E-3,-5.101013184E-2,8.103507246E-1
2.309916758E1,-8.227539062E-1,1.019287109E-2,-5.284118652E-2,8.245120229E-1
2.310157847E1,-8.355712891E-1,1.019287109E-2,-5.345153809E-2,8.373412331E-1
2.310395884E1,-8.477935791E-1,8.346557617E-3,-5.406188965E-2,8.495565347E-1
2.310633921E1,-8.594055176E-1,8.346557617E-3,-5.467224121E-2,8.611832341E-1
2.310871959E1,-8.722229004E-1,8.346557617E-3,-5.650329590E-2,8.740909995E-1
2.311113047E1,-8.850555420E-1,7.751464844E-3,-5.772399902E-2,8.869698178E-1
2.311351084E1,-8.948364258E-1,7.751464844E-3,-5.772399902E-2,8.967298223E-1
2.311589122E1,-9.064331055E-1,9.567260742E-3,-5.955505371E-2,9.084378413E-1
2.311830210E1,-9.180450439E-1,8.972167969E-3,-6.077575684E-2,9.200983073E-1
2.312068248E1,-9.302673340E-1,9.567260742E-3,-6.138610840E-2,9.323395838E-1
2.312306285E1,-9.400329590E-1,1.078796387E-2,-6.138610840E-2,9.420969156E-1
2.312547374E1,-9.492034912E-1,1.078796387E-2,-6.199645996E-2,9.512871328E-1
2.312785411E1,-9.583587646E-1,1.019287109E-2,-6.382751465E-2,9.605359796E-1
2.313023448E1,-9.681396484E-1,1.019287109E-2,-6.443786621E-2,9.703352576E-1
2.313264537E1,-9.797363281E-1,1.019287109E-2,-6.382751465E-2,9.818661410E-1
2.313502574E1,-9.870758057E-1,1.078796387E-2,-6.443786621E-2,9.892356973E-1
2.313740611E1,-9.937896729E-1,1.078796387E-2,-6.565856934E-2,9.960147297E-1
2.313981700E1,-1.002349854E0,9.567260742E-3,-6.687927246E-2,1.004624108E0
2.314219737E1,-1.010284424E0,1.141357422E-2,-6.565856934E-2,1.012480091E0
2.314457774E1,-1.016998291E0,1.141357422E-2,-6.565856934E-2,1.019179494E0
2.314698863E1,-1.024948120E0,1.324462891E-2,-6.626892090E-2,1.027173617E0
2.314936900E1,-1.031066895E0,1.263427734E-2,-6.748962402E-2,1.033350577E0
2.315174937E1,-1.037765503E0,1.141357422E-2,-6.748962402E-2,1.040020364E0
2.315416026E1,-1.043884277E0,1.202392578E-2,-6.811523438E-2,1.046173334E0
2.315654063E1,-1.049392700E0,1.263427734E-2,-6.811523438E-2,1.051676923E0
2.315892100E1,-1.054870605E0,1.324462891E-2,-6.748962402E-2,1.057110337E0
2.316130137E1,-1.058547974E0,1.263427734E-2,-6.933593750E-2,1.060891564E0
2.316371226E1,-1.063430786E0,1.263427734E-2,-6.933593750E-2,1.065763639E0
2.316609263E1,-1.066497803E0,1.263427734E-2,-6.994628906E-2,1.068863729E0
2.316847300E1,-1.069534302E0,1.078796387E-2,-7.177734375E-2,1.071994398E0
2.317088389E1,-1.073822021E0,1.202392578E-2,-7.177734375E-2,1.076285416E0
2.317326426E1,-1.077484131E0,1.078796387E-2,-7.360839844E-2,1.080049364E0
2.317564463E1,-1.078704834E0,1.078796387E-2,-7.299804688E-2,1.081225792E0
2.317805552E1,-1.082366943E0,1.263427734E-2,-7.238769531E-2,1.084858426E0
2.318043589E1,-1.084823608E0,1.078796387E-2,-7.116699219E-2,1.087208987E0
2.318281627E1,-1.084823608E0,1.202392578E-2,-7.116699219E-2,1.087221954E0
2.318522715E1,-1.086044312E0,1.202392578E-2,-7.177734375E-2,1.088480045E0
2.318760752E1,-1.086639404E0,1.202392578E-2,-7.055664062E-2,1.088994035E0
2.318998790E1,-1.086044312E0,1.202392578E-2,-6.933593750E-2,1.088321779E0
2.319239878E1,-1.086639404E0,1.202392578E-2,-7.116699219E-2,1.089033751E0
2.319477916E1,-1.087265015E0,1.324462891E-2,-6.994628906E-2,1.089593096E0
2.319715953E1,-1.084823608E0,1.141357422E-2,-6.994628906E-2,1.087136153E0
2.319953990E1,-1.084823608E0,1.263427734E-2,-7.055664062E-2,1.087189094E0
2.320195079E1,-1.083602905E0,1.324462891E-2,-7.116699219E-2,1.086018148E0
2.320433116E1,-1.081756592E0,1.324462891E-2,-7.177734375E-2,1.084216183E0
2.320671153E1,-1.079925537E0,1.263427734E-2,-7.055664062E-2,1.082301728E0
2.320912242E1,-1.078094482E0,1.324462891E-2,-7.238769531E-2,1.080603124E0
2.321150279E1,-1.073211670E0,1.263427734E-2,-7.238769531E-2,1.075724357E0
2.321388316E1,-1.069534302E0,1.078796387E-2,-7.177734375E-2,1.071994398E0
2.321629405E1,-1.065872192E0,1.078796387E-2,-6.994628906E-2,1.068219263E0
2.321867442E1,-1.062210083E0,1.141357422E-2,-6.994628906E-2,1.064571751E0
2.322105479E1,-1.056091309E0,1.202392578E-2,-6.811523438E-2,1.058353963E0
2.322346568E1,-1.052429199E0,1.019287109E-2,-6.811523438E-2,1.054680425E0
2.322584605E1,-1.046325684E0,1.141357422E-2,-6.872558594E-2,1.048642414E0
2.322822642E1,-1.041442871E0,1.019287109E-2,-6.811523438E-2,1.043717794E0
2.323063731E1,-1.035324097E0,1.324462891E-2,-6.872558594E-2,1.037687145E0
2.323301768E1,-1.026779175E0,1.263427734E-2,-6.933593750E-2,1.029195108E0
2.323539805E1,-1.020675659E0,1.507568359E-2,-6.872558594E-2,1.023097886E0
2.323780894E1,-1.013961792E0,1.507568359E-2,-6.811523438E-2,1.016358931E0
2.324018931E1,-1.006622314E0,1.385498047E-2,-6.626892090E-2,1.008896434E0
2.324256968E1,-1.000518799E0,1.446533203E-2,-6.626892090E-2,1.002815378E0
2.324495005E1,-9.913482666E-1,1.385498047E-2,-6.504821777E-2,9.935766789E-1
2.324736094E1,-9.834136963E-1,1.507568359E-2,-6.382751465E-2,9.855981564E-1
2.324974131E1,-9.742431641E-1,1.568603516E-2,-6.382751465E-2,9.764577544E-1
2.325212169E1,-9.669189453E-1,1.629638672E-2,-6.260681152E-2,9.690807148E-1
2.325453257E1,-9.553070068E-1,1.507568359E-2,-6.199645996E-2,9.574352796E-1
2.325691294E1,-9.449310303E-1,1.812744141E-2,-6.016540527E-2,9.470180210E-1
2.325929332E1,-9.357604980E-1,1.690673828E-2,-6.016540527E-2,9.378450957E-1
2.326170420E1,-9.259796143E-1,1.873779297E-2,-5.955505371E-2,9.280819766E-1
2.326408458E1,-9.156036377E-1,1.873779297E-2,-5.955505371E-2,9.177297700E-1
2.326646495E1,-9.046173096E-1,1.812744141E-2,-5.711364746E-2,9.065997185E-1
2.326887584E1,-8.929901123E-1,1.690673828E-2,-5.650329590E-2,8.949356407E-1
2.327125621E1,-8.795623779E-1,1.629638672E-2,-5.711364746E-2,8.815653791E-1
2.327363658E1,-8.679504395E-1,1.690673828E-2,-5.589294434E-2,8.699125383E-1
2.327604747E1,-8.557434082E-1,1.751708984E-2,-5.528259277E-2,8.577061234E-1
2.327842784E1,-8.453521729E-1,1.690673828E-2,-5.284118652E-2,8.471707767E-1
2.328080821E1,-8.306884766E-1,1.751708984E-2,-5.223083496E-2,8.325132153E-1
2.328318858E1,-8.172454834E-1,1.751708984E-2,-5.284118652E-2,8.191393163E-1
2.328559947E1,-8.025970459E-1,1.690673828E-2,-5.284118652E-2,8.045123037E-1
2.328797984E1,-7.885437012E-1,1.873779297E-2,-5.223083496E-2,7.904937278E-1
2.329036021E1,-7.775421143E-1,1.873779297E-2,-5.101013184E-2,7.794388224E-1
2.329277110E1,-7.622833252E-1,1.690673828E-2,-5.162048340E-2,7.642161867E-1
2.329515147E1,-7.463989258E-1,1.873779297E-2,-4.978942871E-2,7.482923550E-1
2.329753184E1,-7.311096191E-1,1.873779297E-2,-4.794311523E-2,7.329194515E-1
2.329994273E1,-7.164611816E-1,1.995849609E-2,-4.733276367E-2,7.183003250E-1
2.330232310E1,-7.030181885E-1,1.873779297E-2,-4.611206055E-2,7.047779795E-1
2.330470347E1,-6.877441406E-1,2.056884766E-2,-4.367065430E-2,6.894361511E-1
2.330711436E1,-6.712493896E-1,2.056884766E-2,-4.183959961E-2,6.728665341E-1
2.330949473E1,-6.553802490E-1,2.117919922E-2,-4.061889648E-2,6.569792417E-1
2.331187510E1,-6.413269043E-1,2.178955078E-2,-3.878784180E-2,6.428681664E-1
2.331428599E1,-6.236114502E-1,2.301025391E-2,-3.817749023E-2,6.252025539E-1
2.331666636E1,-6.071166992E-1,2.363586426E-2,-3.695678711E-2,6.086995520E-1
2.331904673E1,-5.900115967E-1,2.178955078E-2,-3.573608398E-2,5.914943249E-1
2.332145762E1,-5.729064941E-1,2.363586426E-2,-3.512573242E-2,5.744687304E-1
2.332383799E1,-5.545806885E-1,2.363586426E-2,-3.512573242E-2,5.561944005E-1
2.332621837E1,-5.374755859E-1,2.485656738E-2,-3.390502930E-2,5.391172465E-1
2.332859874E1,-5.203704834E-1,2.363586426E-2,-3.205871582E-2,5.218925707E-1
2.333100962E1,-5.026550293E-1,2.239990234E-2,-3.268432617E-2,5.042143386E-1
2.333339000E1,-4.855499268E-1,2.239990234E-2,-3.083801270E-2,4.870436018E-1
2.333577037E1,-4.678344727E-1,2.363586426E-2,-2.961730957E-2,4.693665230E-1
2.333818126E1,-4.488983154E-1,2.363586426E-2,-2.778625488E-2,4.503780941E-1
2.334056163E1,-4.299621582E-1,2.423095703E-2,-2.473449707E-2,4.313541377E-1
2.334294200E1,-4.122467041E-1,2.423095703E-2,-2.412414551E-2,4.136622520E-1
2.334535289E1,-3.939208984E-1,2.485656738E-2,-2.290344238E-2,3.953682977E-1
2.334773326E1,-3.731536865E-1,2.239990234E-2,-2.168273926E-2,3.744536962E-1
2.335011363E1,-3.529968262E-1,2.239990234E-2,-2.107238770E-2,3.543339674E-1
2.335252452E1,-3.352813721E-1,2.423095703E-2,-2.107238770E-2,3.368156517E-1
2.335490489E1,-3.157348633E-1,2.363586426E-2,-1.924133301E-2,3.172024383E-1
2.335728526E1,-2.961883545E-1,2.363586426E-2,-1.741027832E-2,2.976395693E-1
2.335969615E1,-2.766418457E-1,2.363586426E-2,-1.557922363E-2,2.780864561E-1
2.336210704E1,-2.583007812E-1,2.423095703E-2,-1.557922363E-2,2.599021837E-1
2.336448741E1,-2.381439209E-1,2.363586426E-2,-1.313781738E-2,2.396743278E-1
2.336686778E1,-2.210388184E-1,2.239990234E-2,-1.129150391E-2,2.224576654E-1
2.336927867E1,-1.984405518E-1,2.363586426E-2,-1.069641113E-2,2.001292579E-1
2.337165904E1,-1.788940430E-1,2.178955078E-2,-7.644653320E-3,1.803782245E-1
2.337403941E1,-1.593475342E-1,2.178955078E-2,-7.019042969E-3,1.609835027E-1
2.337645030E1,-1.397857666E-1,2.239990234E-2,-5.798339844E-3,1.416878150E-1
2.337883067E1,-1.190185547E-1,2.301025391E-2,-4.577636719E-3,1.213088740E-1
2.338121104E1,-9.825134277E-2,2.178955078E-2,-2.761840820E-3,1.006764056E-1
2.338362193E1,-7.870483398E-2,2.117919922E-2,-2.761840820E-3,8.155143859E-2
2.338600230E1,-5.915832520E-2,2.117919922E-2,-1.541137695E-3,6.285412496E-2
2.338838267E1,-3.839111328E-2,2.056884766E-2,-3.204345703E-4,4.355522645E-2
2.339079356E1,-1.762390137E-2,1.995849609E-2,3.051757812E-4,2.662774114E-2
2.339317393E1,2.517700195E-3,2.056884766E-2,2.136230469E-3,2.083218157E-2
2.339555430E1,2.084350586E-2,2.239990234E-2,4.577636719E-3,3.093803677E-2
2.339796519E1,4.101562500E-2,2.056884766E-2,7.629394531E-3,4.651415536E-2
2.340034556E1,6.117248535E-2,2.117919922E-2,8.239746094E-3,6.525737398E-2
2.340272593E1,8.071899414E-2,2.239990234E-2,8.850097656E-3,8.423559740E-2
2.340513682E1,1.014862061E-1,2.117919922E-2,1.068115234E-2,1.042213774E-1
2.340751719E1,1.216430664E-1,2.056884766E-2,1.190185547E-2,1.239425966E-1
2.340989756E1,1.418151855E-1,1.934814453E-2,1.252746582E-2,1.436761461E-1
2.341227794E1,1.619567871E-1,1.995849609E-2,1.374816895E-2,1.637600519E-1
2.341468882E1,1.796875000E-1,1.934814453E-2,1.434326172E-2,1.812944497E-1
2.341706920E1,2.004547119E-1,1.934814453E-2,1.618957520E-2,2.020359982E-1
2.341944957E1,2.200012207E-1,1.934814453E-2,1.741027832E-2,2.215355628E-1
2.342186046E1,2.401580811E-1,1.873779297E-2,1.985168457E-2,2.417045679E-1
2.342424083E1,2.590942383E-1,1.751708984E-2,2.168273926E-2,2.605893588E-1
2.342662120E1,2.780303955E-1,1.812744141E-2,2.412414551E-2,2.796631534E-1
2.342903209E1,2.987976074E-1,1.812744141E-2,2.473449707E-2,3.003671248E-1
2.343141246E1,3.177337646E-1,1.690673828E-2,2.534484863E-2,3.191910781E-1
2.343379283E1,3.360595703E-1,1.629638672E-2,2.717590332E-2,3.375501988E-1
2.343620372E1,3.562164307E-1,1.568603516E-2,2.656555176E-2,3.575498926E-1
2.343858409E1,3.745422363E-1,1.507568359E-2,2.778625488E-2,3.758739669E-1
2.344096446E1,3.934783936E-1,1.385498047E-2,2.961730957E-2,3.948346384E-1
2.344337535E1,4.118194580E-1,1.263427734E-2,3.083801270E-2,4.131656738E-1
2.344575572E1,4.295196533E-1,1.263427734E-2,3.083801270E-2,4.308105623E-1
2.344813609E1,4.478454590E-1,1.263427734E-2,3.329467773E-2,4.492590741E-1
2.345054698E1,4.673919678E-1,1.019287109E-2,3.329467773E-2,4.686871896E-1
2.345292735E1,4.839019775E-1,1.141357422E-2,3.451538086E-2,4.852656026E-1
2.345530772E1,5.028228760E-1,1.141357422E-2,3.695678711E-2,5.043083565E-1
2.345768809E1,5.187072754E-1,9.567260742E-3,3.878784180E-2,5.202434687E-1
2.346009898E1,5.376434326E-1,1.019287109E-2,4.183959961E-2,5.393652819E-1
2.346247935E1,5.541381836E-1,9.567260742E-3,4.183959961E-2,5.557978149E-1
2.346485972E1,5.706329346E-1,9.567260742E-3,4.306030273E-2,5.723352760E-1
2.346727061E1,5.877380371E-1,9.567260742E-3,4.306030273E-2,5.893909759E-1
2.346965098E1,6.042327881E-1,1.019287109E-2,4.367065430E-2,6.058946137E-1
2.347203135E1,6.195068359E-1,9.567260742E-3,4.550170898E-2,6.212492718E-1
2.347444224E1,6.366119385E-1,1.019287109E-2,4.672241211E-2,6.384055440E-1
2.347682261E1,6.531066895E-1,1.019287109E-2,4.550170898E-2,6.547691562E-1
2.347920298E1,6.683807373E-1,9.567260742E-3,4.794311523E-2,6.701663113E-1
2.348161387E1,6.842651367E-1,8.346557617E-3,4.977416992E-2,6.861238302E-1
2.348399424E1,6.983032227E-1,7.751464844E-3,4.916381836E-2,7.000746796E-1
2.348637462E1,7.147979736E-1,6.530761719E-3,5.223083496E-2,7.167334610E-1
2.348878550E1,7.300720215E-1,7.125854492E-3,5.284118652E-2,7.320164789E-1
2.349116587E1,7.429046631E-1,6.530761719E-3,5.406188965E-2,7.448977629E-1
2.349354625E1,7.581634521E-1,5.310058594E-3,5.284118652E-2,7.600211891E-1
2.349595713E1,7.710113525E-1,6.530761719E-3,5.406188965E-2,7.729319792E-1
2.349833751E1,7.862701416E-1,4.089355469E-3,5.223083496E-2,7.880136538E-1
2.350071788E1,8.009338379E-1,5.905151367E-3,5.467224121E-2,8.028193679E-1
2.350309825E1,8.137664795E-1,5.310058594E-3,5.711364746E-2,8.157855408E-1
2.350550914E1,8.259735107E-1,4.684448242E-3,5.711364746E-2,8.279590287E-1
2.350788951E1,8.381958008E-1,4.089355469E-3,5.894470215E-2,8.402757888E-1
2.351026988E1,8.498077393E-1,4.684448242E-3,5.894470215E-2,8.518624394E-1
2.351268077E1,8.632507324E-1,4.684448242E-3,6.077575684E-2,8.654001755E-1
2.351506114E1,8.742370605E-1,4.684448242E-3,6.199645996E-2,8.764450600E-1
2.351744151E1,8.870697021E-1,2.868652344E-3,6.382751465E-2,8.893676615E-1
2.351985240E1,8.974609375E-1,3.463745117E-3,6.260681152E-2,8.996486785E-1
2.352223277E1,9.078369141E-1,3.463745117E-3,6.321716309E-2,9.100419055E-1
2.352461314E1,9.188232422E-1,3.463745117E-3,6.443786621E-2,9.210865250E-1
2.352702403E1,9.279937744E-1,2.258300781E-3,6.504821777E-2,9.302735167E-1
2.352940440E1,9.383850098E-1,1.632690430E-3,6.504821777E-2,9.406382742E-1
2.353178477E1,9.475402832E-1,2.868652344E-3,6.443786621E-2,9.497331499E-1
2.353419566E1,9.573211670E-1,1.037597656E-3,6.565856934E-2,9.595707067E-1
2.353657603E1,9.664764404E-1,-1.831054688E-4,6.687927246E-2,9.687876860E-1
2.353895640E1,9.756469727E-1,-8.087158203E-4,6.687927246E-2,9.779368622E-1
2.354133677E1,9.835815430E-1,4.119873047E-4,6.748962402E-2,9.858943507E-1
2.354374766E1,9.909210205E-1,-8.087158203E-4,6.748962402E-2,9.932169815E-1
2.354612803E1,9.970245361E-1,-8.087158203E-4,6.933593750E-2,9.994328651E-1
2.354850840E1,1.005584717E0,-1.403808594E-3,7.055664062E-2,1.008057951E0
2.355091929E1,1.011688232E0,-2.029418945E-3,6.871032715E-2,1.014020861E0
2.355329966E1,1.019622803E0,-8.087158203E-4,6.933593750E-2,1.021977879E0
2.355568004E1,1.025726318E0,-8.087158203E-4,6.993103027E-2,1.028107720E0
2.355809092E1,1.031845093E0,-8.087158203E-4,6.993103027E-2,1.034212405E0
2.356047129E1,1.037338257E0,-8.087158203E-4,6.993103027E-2,1.039693061E0
2.356285166E1,1.040390015E0,-1.831054688E-4,7.116699219E-2,1.042821249E0
2.356526255E1,1.045898438E0,-1.403808594E-3,7.116699219E-2,1.048317821E0
2.356764292E1,1.048950195E0,-1.831054688E-4,7.116699219E-2,1.051361635E0
2.357002330E1,1.054443359E0,4.119873047E-4,7.177734375E-2,1.056883605E0
2.357243419E1,1.056900024E0,4.119873047E-4,7.238769531E-2,1.059376142E0
2.357481456E1,1.060562134E0,4.119873047E-4,7.116699219E-2,1.062947294E0
2.357719493E1,1.062377930E0,2.258300781E-3,7.238769531E-2,1.064843624E0
2.357957530E1,1.066055298E0,1.632690430E-3,7.360839844E-2,1.068594760E0
2.358198619E1,1.069107056E0,1.037597656E-3,7.299804688E-2,1.071596794E0
2.358436656E1,1.070327759E0,-1.831054688E-4,7.299804688E-2,1.072814178E0
2.358674693E1,1.071548462E0,-1.831054688E-4,7.177734375E-2,1.073949779E0
2.358915782E1,1.071548462E0,-2.029418945E-3,7.360839844E-2,1.074075612E0
2.359153819E1,1.073379517E0,-8.087158203E-4,7.482910156E-2,1.075984960E0
2.359391856E1,1.073989868E0,-1.831054688E-4,7.360839844E-2,1.076509390E0
2.359632945E1,1.075225830E0,-2.029418945E-3,7.238769531E-2,1.077661674E0
2.359870982E1,1.072158813E0,-2.029418945E-3,7.238769531E-2,1.074601609E0
2.360109019E1,1.072158813E0,-2.029418945E-3,7.177734375E-2,1.074560667E0
2.360350108E1,1.070938110E0,-2.029418945E-3,7.116699219E-2,1.073302052E0
2.360588145E1,1.070938110E0,-2.029418945E-3,7.116699219E-2,1.073302052E0
2.360826182E1,1.067276001E0,-3.250122070E-3,6.933593750E-2,1.069530784E0
2.361067271E1,1.065444946E0,-3.250122070E-3,7.055664062E-2,1.067783563E0
2.361305308E1,1.061782837E0,-2.624511719E-3,7.055664062E-2,1.064127774E0
2.361543345E1,1.060562134E0,-2.624511719E-3,7.116699219E-2,1.062950454E0
2.361784434E1,1.056274414E0,-3.250122070E-3,7.055664062E-2,1.058633289E0
2.362022471E1,1.052612305E0,-2.029418945E-3,7.055664062E-2,1.054976314E0
2.362260508E1,1.048339844E0,-3.845214844E-3,6.933593750E-2,1.050637276E0
2.362498546E1,1.042831421E0,-4.470825195E-3,6.993103027E-2,1.045183099E0
2.362739634E1,1.039794922E0,-1.403808594E-3,6.933593750E-2,1.042105044E0
2.362977671E1,1.034286499E0,-2.624511719E-3,6.993103027E-2,1.036651243E0
2.363215709E1,1.027572632E0,-3.250122070E-3,6.748962402E-2,1.029791691E0
2.363456797E1,1.022689819E0,-2.624511719E-3,6.748962402E-2,1.024917657E0
2.363694834E1,1.017181396E0,-3.250122070E-3,6.811523438E-2,1.019464684E0
2.363932872E1,1.009246826E0,-2.624511719E-3,6.811523438E-2,1.011546207E0
2.364173960E1,1.002517700E0,-4.470825195E-3,6.626892090E-2,1.004715531E0
2.364411998E1,9.939727783E-1,-3.845214844E-3,6.565856934E-2,9.961464337E-1
2.364650035E1,9.860229492E-1,-5.065917969E-3,6.504821777E-2,9.881792300E-1
2.364891124E1,9.793090820E-1,-4.470825195E-3,6.504821777E-2,9.814772219E-1
2.365132212E1,9.719848633E-1,-4.470825195E-3,6.382751465E-2,9.740885557E-1
2.365370250E1,9.628143311E-1,-5.691528320E-3,6.260681152E-2,9.648644684E-1
2.365611338E1,9.524383545E-1,-6.301879883E-3,6.199645996E-2,9.544747738E-1
2.365849376E1,9.432678223E-1,-5.065917969E-3,6.138610840E-2,9.452767332E-1
2.366087413E1,9.322662354E-1,-5.065917969E-3,6.077575684E-2,9.342588987E-1
2.366328502E1,9.231109619E-1,-5.065917969E-3,6.016540527E-2,9.250834490E-1
2.366566539E1,9.151611328E-1,-5.065917969E-3,5.955505371E-2,9.171108804E-1
2.366804576E1,9.041748047E-1,-5.065917969E-3,5.955505371E-2,9.061481917E-1
2.367042613E1,8.919525146E-1,-5.691528320E-3,5.772399902E-2,8.938365298E-1
2.367283702E1,8.797302246E-1,-6.301879883E-3,5.711364746E-2,8.816047587E-1
2.367521739E1,8.687438965E-1,-6.301879883E-3,5.711364746E-2,8.706420850E-1
2.367759776E1,8.571319580E-1,-5.691528320E-3,5.772399902E-2,8.590923390E-1
2.368000865E1,8.442993164E-1,-5.691528320E-3,5.650329590E-2,8.462070383E-1
2.368238902E1,8.339233398E-1,-4.470825195E-3,5.650329590E-2,8.358473231E-1
2.368476939E1,8.204803467E-1,-5.691528320E-3,5.467224121E-2,8.223195527E-1
2.368718028E1,8.088684082E-1,-4.470825195E-3,5.345153809E-2,8.106449019E-1
2.368956065E1,7.960510254E-1,-5.691528320E-3,5.284118652E-2,7.978231756E-1
2.369194102E1,7.813873291E-1,-6.912231445E-3,5.099487305E-2,7.830800815E-1
2.369435191E1,7.673339844E-1,-5.691528320E-3,5.038452148E-2,7.690074363E-1
2.369673228E1,7.539062500E-1,-6.301879883E-3,4.916381836E-2,7.555338699E-1
2.369911265E1,7.373962402E-1,-7.522583008E-3,4.855346680E-2,7.390312872E-1
2.370152354E1,7.239532471E-1,-6.912231445E-3,4.794311523E-2,7.255719297E-1
2.370390391E1,7.111358643E-1,-6.301879883E-3,4.611206055E-2,7.126571779E-1
2.370628428E1,6.946411133E-1,-6.912231445E-3,4.428100586E-2,6.960853846E-1
2.370869517E1,6.799774170E-1,-6.301879883E-3,4.428100586E-2,6.814468496E-1
2.371107554E1,6.653137207E-1,-5.691528320E-3,4.306030273E-2,6.667300279E-1
2.371345591E1,6.488189697E-1,-5.691528320E-3,4.244995117E-2,6.502310723E-1
2.371583628E1,6.323394775E-1,-6.301879883E-3,4.000854492E-2,6.336352359E-1
2.371824717E1,6.158447266E-1,-6.301879883E-3,3.878784180E-2,6.170971865E-1
2.372062754E1,6.011810303E-1,-5.065917969E-3,3.756713867E-2,6.023749535E-1
2.372300792E1,5.822448730E-1,-5.065917969E-3,3.695678711E-2,5.834385656E-1
2.372541880E1,5.669708252E-1,-4.470825195E-3,3.695678711E-2,5.681916129E-1
2.372779918E1,5.474243164E-1,-4.470825195E-3,3.512573242E-2,5.485683071E-1
2.373017955E1,5.321502686E-1,-3.845214844E-3,3.451538086E-2,5.332822944E-1
2.373259044E1,5.144348145E-1,-3.250122070E-3,3.266906738E-2,5.154813378E-1
2.373497081E1,4.979400635E-1,-3.845214844E-3,3.266906738E-2,4.990254106E-1
2.373735118E1,4.790039062E-1,-3.250122070E-3,3.022766113E-2,4.799677250E-1
2.373976207E1,4.612884521E-1,-3.250122070E-3,3.083801270E-2,4.623295171E-1
2.374214244E1,4.435729980E-1,-2.029418945E-3,3.083801270E-2,4.446482949E-1
2.374452281E1,4.264678955E-1,-2.029418945E-3,2.778625488E-2,4.273769535E-1
2.374693370E1,4.075317383E-1,-2.029418945E-3,2.656555176E-2,4.084017199E-1
2.374931407E1,3.898162842E-1,-2.029418945E-3,2.656555176E-2,3.907257126E-1
2.375169444E1,3.708801270E-1,-1.831054688E-4,2.351379395E-2,3.716248116E-1
2.375407481E1,3.519439697E-1,-1.831054688E-4,2.351379395E-2,3.527286349E-1
2.375648570E1,3.336181641E-1,-8.087158203E-4,2.229309082E-2,3.343631489E-1
2.375886607E1,3.152923584E-1,-1.831054688E-4,2.046203613E-2,3.159556926E-1
2.376124644E1,2.957458496E-1,4.119873047E-4,1.802062988E-2,2.962946513E-1
2.376365733E1,2.774200439E-1,-1.831054688E-4,1.741027832E-2,2.779658830E-1
2.376603770E1,2.554168701E-1,2.258300781E-3,1.678466797E-2,2.559777384E-1
2.376841807E1,2.383270264E-1,4.119873047E-4,1.496887207E-2,2.387970024E-1
2.377082896E1,2.193908691E-1,4.119873047E-4,1.374816895E-2,2.198215989E-1
2.377320933E1,1.992340088E-1,4.119873047E-4,1.312255859E-2,1.996661252E-1
2.377558970E1,1.802825928E-1,1.037597656E-3,1.190185547E-2,1.806780120E-1
2.377800059E1,1.601409912E-1,2.868652344E-3,1.068115234E-2,1.605224385E-1
2.378038096E1,1.418151855E-1,2.868652344E-3,9.460449219E-3,1.421593336E-1
2.378276133E1,1.204223633E-1,2.868652344E-3,8.239746094E-3,1.207380146E-1
2.378517222E1,9.965515137E-2,4.089355469E-3,7.019042969E-3,9.998569391E-2
2.378755259E1,8.193969727E-2,4.684448242E-3,5.798339844E-3,8.227805776E-2
